		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Soil 	Soil 	Wind	Wind	ISS 	Arc.
16/02/22	22:30	9.6	9.8	9.6	81	6.5	9.0	W	1.50	24.0	WNW	7.3	9.6	7.3	5.7	994.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.061	0.000	20.7	46	8.7	19.7	8.65	 .0728	0.00	7.8	7.8	232	1	100.0	10
16/02/22	22:40	9.6	9.6	9.6	80	6.3	14.0	W	2.33	34.0	WNW	5.9	9.6	5.9	4.6	995.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.061	0.000	20.7	46	8.6	19.6	8.65	 .0729	0.00	7.8	7.2	231	1	100.0	10
16/02/22	22:50	9.4	9.6	9.4	79	5.9	12.0	W	2.00	30.0	NW	6.2	9.3	6.1	4.7	995.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.062	0.000	20.6	46	8.6	19.6	8.65	 .0729	0.00	7.8	7.2	232	1	100.0	10
16/02/22	23:00	9.4	9.4	9.3	79	5.9	12.0	W	2.00	28.0	WNW	6.2	9.3	6.1	4.7	995.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.062	0.000	20.6	46	8.5	19.6	8.65	 .0729	0.05	7.8	7.2	233	1	100.0	10
16/02/22	23:10	9.3	9.4	9.3	77	5.5	13.0	W	2.17	30.0	W	5.8	9.2	5.7	4.3	996.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.063	0.000	20.6	46	8.5	19.6	8.65	 .0730	0.00	7.8	7.2	234	1	100.0	10
16/02/22	23:20	9.3	9.3	9.3	75	5.1	17.0	W	2.83	31.0	WSW	5.2	9.2	5.0	3.8	996.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.063	0.000	20.5	46	8.5	19.5	8.65	 .0730	0.00	8.3	7.2	232	1	100.0	10
16/02/22	23:30	9.2	9.3	9.2	75	5.0	16.0	W	2.67	30.0	W	5.2	9.1	5.0	3.7	996.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.063	0.000	20.4	46	8.4	19.4	8.65	 .0730	0.00	8.3	7.2	231	1	100.0	10
16/02/22	23:40	9.2	9.3	9.2	75	5.0	15.0	W	2.50	36.0	WSW	5.3	9.0	5.1	3.7	996.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.064	0.000	20.4	45	8.1	19.3	8.48	 .0731	0.00	8.3	7.2	232	1	100.0	10
16/02/22	23:50	9.2	9.2	9.1	75	5.0	12.0	W	2.00	30.0	W	5.9	9.0	5.7	4.2	997.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.064	0.000	20.4	45	8.1	19.3	8.48	 .0731	0.00	8.3	7.2	231	1	100.0	10
17/02/22	00:00	9.1	9.2	9.1	78	5.5	12.0	W	2.00	26.0	W	5.8	9.0	5.7	4.3	997.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.064	0.000	20.4	45	8.1	19.3	8.48	 .0731	0.05	6.7	6.7	233	1	100.0	10
17/02/22	0:10	9.0	9.1	8.9	78	5.4	8.0	W	1.33	20.0	W	6.8	8.9	6.7	5.1	997.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.065	0.000	20.4	45	8.1	19.3	8.48	 .0731	0.00	7.2	6.7	232	1	100.0	10
17/02/22	0:20	9.1	9.1	8.9	78	5.4	8.0	SW	1.33	22.0	SSW	6.9	8.9	6.8	5.2	997.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.064	0.000	20.3	45	8.0	19.3	8.48	 .0732	0.00	7.8	6.7	234	1	100.0	10
17/02/22	0:30	9.1	9.1	9.1	78	5.5	9.0	W	1.50	21.0	W	6.7	9.0	6.6	4.9	997.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.064	0.000	20.3	45	8.0	19.3	8.48	 .0732	0.00	7.8	6.7	233	1	100.0	10
17/02/22	0:40	9.3	9.3	9.1	74	4.9	12.0	W	2.00	28.0	WNW	6.0	9.1	5.8	4.3	997.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.063	0.000	20.3	45	8.0	19.2	8.48	 .0732	0.00	8.3	7.2	234	1	100.0	10
17/02/22	0:50	9.5	9.5	9.3	73	4.9	14.0	W	2.33	40.0	WNW	5.8	9.3	5.7	4.3	998.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.061	0.000	20.2	45	7.9	19.2	8.48	 .0732	0.00	8.3	7.2	234	1	100.0	10
17/02/22	1:00	9.5	9.6	9.4	73	4.9	15.0	W	2.50	32.0	W	5.7	9.3	5.5	4.1	998.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.061	0.000	20.2	45	7.9	19.2	8.48	 .0733	0.05	8.3	7.2	234	1	100.0	10
17/02/22	1:10	9.3	9.5	9.3	74	4.9	11.0	W	1.83	29.0	W	6.3	9.1	6.1	4.6	998.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.063	0.000	20.2	45	7.9	19.2	8.48	 .0733	0.00	8.3	7.2	233	1	100.0	10
17/02/22	1:20	9.3	9.3	9.3	75	5.1	11.0	W	1.83	24.0	NW	6.3	9.2	6.2	4.7	998.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.063	0.000	20.2	45	7.9	19.2	8.48	 .0733	0.00	8.3	7.2	233	1	100.0	10
17/02/22	1:30	9.2	9.3	9.2	75	5.0	12.0	W	2.00	26.0	WSW	5.9	9.1	5.8	4.3	998.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.063	0.000	20.1	44	7.5	19.1	8.35	 .0733	0.00	7.8	7.2	233	1	100.0	10
17/02/22	1:40	9.2	9.2	9.1	74	4.8	13.0	W	2.17	26.0	WSW	5.7	9.0	5.5	4.1	999.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.064	0.000	20.1	44	7.5	19.1	8.35	 .0734	0.00	7.8	7.2	234	1	100.0	10
17/02/22	1:50	9.2	9.3	9.1	73	4.6	14.0	W	2.33	26.0	W	5.5	9.0	5.3	3.9	999.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.063	0.000	20.1	44	7.4	19.0	8.35	 .0734	0.00	8.3	7.8	232	1	100.0	10
17/02/22	2:00	9.3	9.3	9.2	72	4.5	15.0	W	2.50	27.0	W	5.5	9.1	5.3	3.9	999.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.063	0.000	20.1	44	7.4	19.0	8.35	 .0734	0.05	8.3	7.8	232	1	100.0	10
17/02/22	2:10	9.3	9.3	9.2	73	4.7	14.0	W	2.33	26.0	WSW	5.6	9.1	5.3	3.9	999.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.063	0.000	20.0	44	7.4	18.9	8.35	 .0735	0.00	8.3	7.8	234	1	100.0	10
17/02/22	2:20	9.1	9.2	9.1	74	4.7	13.0	W	2.17	27.0	W	5.6	8.9	5.4	3.9	1000.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.064	0.000	20.0	44	7.4	18.9	8.35	 .0735	0.00	7.8	7.2	231	1	100.0	10
17/02/22	2:30	8.9	9.1	8.9	74	4.6	15.0	W	2.50	29.0	W	5.0	8.8	4.8	3.4	1000.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.065	0.000	20.0	44	7.4	18.9	8.35	 .0735	0.00	7.8	7.2	234	1	100.0	10
17/02/22	2:40	8.8	8.9	8.7	75	4.6	12.0	W	2.00	30.0	WSW	5.4	8.6	5.3	3.8	1000.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.066	0.000	19.9	44	7.3	18.9	8.35	 .0735	0.00	7.8	7.2	233	1	100.0	10
17/02/22	2:50	8.6	8.8	8.6	76	4.6	12.0	W	2.00	26.0	WNW	5.3	8.4	5.1	3.6	1001.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	19.9	44	7.3	18.9	8.35	 .0736	0.00	7.2	7.2	233	1	100.0	10
17/02/22	3:00	8.5	8.6	8.5	76	4.5	11.0	W	1.83	25.0	W	5.4	8.3	5.2	3.7	1001.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	19.9	44	7.3	18.9	8.35	 .0736	0.05	7.2	6.7	233	1	100.0	10
17/02/22	3:10	8.4	8.5	8.3	77	4.6	11.0	W	1.83	22.0	SSW	5.2	8.2	5.1	3.5	1001.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.069	0.000	19.9	44	7.3	18.9	8.35	 .0736	0.00	7.2	6.7	234	1	100.0	10
17/02/22	3:20	8.3	8.4	8.3	77	4.5	10.0	W	1.67	22.0	W	5.4	8.2	5.3	3.7	1001.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.069	0.000	19.9	44	7.3	18.9	8.35	 .0736	0.00	7.2	6.7	229	1	100.0	10
17/02/22	3:30	8.3	8.3	8.3	77	4.5	12.0	W	2.00	24.0	NW	4.9	8.2	4.8	3.3	1001.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.069	0.000	19.9	44	7.3	18.8	8.35	 .0736	0.00	7.2	6.7	233	1	100.0	10
17/02/22	3:40	8.3	8.4	8.3	76	4.3	12.0	W	2.00	23.0	WNW	4.9	8.2	4.8	3.3	1001.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.069	0.000	19.9	44	7.3	18.8	8.35	 .0736	0.00	7.2	6.7	232	1	100.0	10
17/02/22	3:50	8.2	8.3	8.2	75	4.1	13.0	W	2.17	26.0	WSW	4.6	8.1	4.4	3.0	1002.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.070	0.000	19.8	43	6.9	18.7	8.25	 .0737	0.00	7.2	6.7	233	1	100.0	10
17/02/22	4:00	8.1	8.2	8.1	74	3.7	14.0	W	2.33	25.0	WNW	4.2	7.8	4.0	2.6	1002.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.071	0.000	19.8	43	6.8	18.6	8.25	 .0737	0.05	6.7	6.7	231	1	100.0	10
17/02/22	4:10	7.9	8.1	7.9	74	3.6	13.0	W	2.17	24.0	WSW	4.3	7.7	4.1	2.6	1002.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.072	0.000	19.8	43	6.8	18.6	8.25	 .0737	0.00	6.7	6.1	233	1	100.0	10
17/02/22	4:20	7.8	7.9	7.8	75	3.7	12.0	W	2.00	29.0	WSW	4.3	7.6	4.1	2.6	1002.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.073	0.000	19.8	43	6.8	18.6	8.25	 .0738	0.00	6.7	6.1	232	1	100.0	10
17/02/22	4:30	7.7	7.9	7.7	77	3.9	10.0	W	1.67	19.0	W	4.7	7.5	4.5	2.9	1003.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.074	0.000	19.8	43	6.8	18.6	8.25	 .0738	0.00	6.1	6.1	234	1	100.0	10
17/02/22	4:40	7.4	7.7	7.4	78	3.9	9.0	W	1.50	21.0	WSW	4.7	7.3	4.6	2.9	1003.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.076	0.000	19.8	43	6.8	18.6	8.25	 .0738	0.00	6.1	5.6	233	1	100.0	10
17/02/22	4:50	7.3	7.4	7.2	79	3.9	6.0	W	1.00	15.0	WSW	5.4	7.2	5.3	3.5	1003.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.077	0.000	19.7	43	6.8	18.6	8.25	 .0738	0.00	5.6	5.6	233	1	100.0	10
17/02/22	5:00	7.1	7.3	7.1	79	3.7	5.0	SW	0.83	13.0	SW	5.6	6.9	5.4	3.6	1003.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.078	0.000	19.7	43	6.8	18.6	8.25	 .0738	0.05	5.6	5.6	232	1	100.0	10
17/02/22	5:10	6.9	7.1	6.9	78	3.4	7.0	W	1.17	17.0	W	4.8	6.8	4.6	2.8	1003.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.079	0.000	19.7	43	6.7	18.5	8.25	 .0739	0.00	5.6	5.0	233	1	100.0	10
17/02/22	5:20	6.9	6.9	6.8	76	3.0	10.0	W	1.67	22.0	WNW	3.8	6.7	3.6	1.9	1004.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.079	0.000	19.7	43	6.7	18.5	8.25	 .0739	0.00	6.1	5.6	231	1	100.0	10
17/02/22	5:30	7.1	7.1	6.9	76	3.1	11.0	W	1.83	24.0	W	3.7	6.8	3.4	1.8	1004.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.078	0.000	19.7	43	6.7	18.5	8.25	 .0739	0.00	5.6	5.6	232	1	100.0	10
17/02/22	5:40	7.1	7.1	7.0	76	3.1	10.0	W	1.67	24.0	WNW	3.9	6.8	3.7	2.1	1004.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.078	0.000	19.6	43	6.7	18.4	8.25	 .0739	0.00	5.6	5.6	230	1	100.0	10
17/02/22	5:50	7.0	7.1	7.0	77	3.2	8.0	W	1.33	22.0	W	4.5	6.8	4.3	2.6	1004.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.079	0.000	19.6	43	6.7	18.4	8.25	 .0739	0.00	5.6	5.0	233	1	100.0	10
17/02/22	6:00	6.9	7.0	6.9	79	3.5	7.0	W	1.17	16.0	W	4.7	6.8	4.6	2.8	1004.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.079	0.000	19.6	43	6.7	18.4	8.25	 .0740	0.03	5.6	5.0	232	1	100.0	10
17/02/22	6:10	6.8	6.9	6.8	80	3.6	6.0	WSW	1.00	15.0	WSW	4.8	6.7	4.7	2.9	1004.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.080	0.000	19.6	43	6.7	18.4	8.25	 .0740	0.00	5.0	5.0	233	1	100.0	10
17/02/22	6:20	6.7	6.8	6.7	80	3.5	7.0	SSW	1.17	17.0	WNW	4.4	6.6	4.3	2.5	1005.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.081	0.000	19.6	43	6.7	18.4	8.25	 .0740	0.00	5.0	5.0	233	1	100.0	10
17/02/22	6:30	6.7	6.7	6.7	79	3.3	7.0	WSW	1.17	20.0	SW	4.5	6.6	4.4	2.6	1005.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.081	0.000	19.6	43	6.7	18.4	8.25	 .0740	0.00	5.6	5.0	232	1	100.0	10
17/02/22	6:40	6.7	6.7	6.6	79	3.3	6.0	WSW	1.00	18.0	SSW	4.7	6.6	4.6	2.7	1005.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.081	0.000	19.7	43	6.7	18.5	8.25	 .0740	0.00	5.6	5.0	233	1	100.0	10
17/02/22	6:50	6.7	6.7	6.6	78	3.1	8.0	W	1.33	17.0	W	4.1	6.5	3.9	2.2	1005.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.081	0.000	19.8	43	6.8	18.6	8.25	 .0739	0.00	5.6	5.0	234	1	100.0	10
17/02/22	7:00	6.5	6.7	6.5	79	3.1	5.0	WSW	0.83	12.0	W	4.9	6.3	4.7	2.8	1005.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.082	0.000	19.9	43	6.9	18.7	8.25	 .0739	0.03	5.0	4.4	233	1	100.0	10
17/02/22	7:10	6.4	6.5	6.4	78	2.9	5.0	W	0.83	15.0	W	4.8	6.3	4.7	2.8	1005.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.083	0.000	20.0	43	7.0	18.9	8.25	 .0739	0.00	5.0	4.4	233	1	100.0	10
17/02/22	7:20	6.6	6.6	6.4	78	3.0	6.0	SW	1.00	19.0	W	4.6	6.4	4.4	2.6	1005.7	0.00	0.0	4	0.06	7	0.0	0.00	0.0	0.082	0.000	20.1	43	7.1	18.9	8.25	 .0739	0.00	5.0	4.4	233	1	100.0	10
17/02/22	7:30	6.6	6.6	6.5	78	3.0	7.0	W	1.17	21.0	W	4.3	6.4	4.2	2.4	1006.0	0.00	0.0	10	0.14	12	0.0	0.00	0.0	0.082	0.000	20.2	43	7.2	19.1	8.25	 .0739	0.00	5.0	4.4	231	1	100.0	10
17/02/22	7:40	6.4	6.6	6.4	79	3.1	5.0	W	0.83	13.0	W	4.8	6.3	4.7	3.1	1006.3	0.00	0.0	20	0.29	35	0.0	0.00	0.0	0.083	0.000	20.3	43	7.3	19.1	8.25	 .0739	0.00	5.0	4.4	232	1	100.0	10
17/02/22	7:50	6.6	6.6	6.4	80	3.4	6.0	SW	1.00	16.0	WSW	4.7	6.5	4.6	3.4	1006.5	0.00	0.0	56	0.80	62	0.0	0.00	0.0	0.081	0.000	20.4	43	7.4	19.2	8.25	 .0738	0.00	6.7	5.6	234	1	100.0	10
17/02/22	8:00	6.8	6.8	6.6	80	3.6	6.0	W	1.00	17.0	SSW	4.8	6.7	4.7	3.2	1006.7	0.00	0.0	29	0.42	46	0.0	0.00	0.0	0.080	0.000	20.5	43	7.5	19.3	8.25	 .0738	0.03	5.6	5.0	233	1	100.0	10
17/02/22	8:10	6.8	6.8	6.8	79	3.4	9.0	W	1.50	20.0	NW	3.9	6.7	3.8	2.3	1006.8	0.00	0.0	18	0.26	25	0.0	0.00	0.0	0.080	0.000	20.5	43	7.5	19.3	8.25	 .0738	0.00	5.6	5.0	234	1	100.0	10
17/02/22	8:20	6.6	6.8	6.6	81	3.6	8.0	W	1.33	20.0	WSW	4.1	6.5	3.9	2.8	1007.1	0.00	0.0	56	0.80	116	0.0	0.00	0.0	0.081	0.000	20.6	43	7.6	19.4	8.25	 .0738	0.00	5.6	5.0	232	1	100.0	10
17/02/22	8:30	6.5	6.7	6.4	81	3.5	7.0	W	1.17	24.0	SSW	4.2	6.4	4.1	3.6	1007.4	0.00	0.0	102	1.46	123	0.0	0.00	0.0	0.082	0.000	20.7	43	7.7	19.5	8.25	 .0738	0.00	6.1	5.0	231	1	100.0	10
17/02/22	8:40	6.4	6.5	6.4	81	3.4	9.0	W	1.50	20.0	WNW	3.5	6.3	3.4	3.2	1007.6	0.00	0.0	130	1.86	137	0.0	0.00	0.0	0.083	0.000	20.9	43	7.8	19.6	8.25	 .0738	0.00	6.7	5.0	228	1	100.0	10
17/02/22	8:50	6.3	6.4	6.3	80	3.1	9.0	W	1.50	23.0	W	3.4	6.2	3.2	3.2	1007.7	0.00	0.0	150	2.15	160	0.0	0.00	0.0	0.083	0.000	21.2	42	7.7	19.8	8.05	 .0737	0.00	8.3	5.0	228	1	100.0	10
17/02/22	9:00	6.3	6.3	6.2	78	2.7	11.0	W	1.83	22.0	W	2.8	6.1	2.6	4.5	1007.8	0.00	0.0	170	2.44	179	0.0	0.00	0.0	0.084	0.000	21.6	42	8.1	20.4	8.03	 .0736	0.08	6.1	5.0	227	1	99.6	10
17/02/22	9:10	6.3	6.3	6.2	77	2.5	12.0	W	2.00	27.0	W	2.6	6.1	2.4	4.6	1008.1	0.00	0.0	188	2.70	195	0.0	0.00	0.0	0.084	0.000	21.7	41	7.8	20.4	7.91	 .0736	0.00	8.3	5.0	228	1	100.0	10
17/02/22	9:20	6.4	6.4	6.3	77	2.7	10.0	W	1.67	20.0	W	3.2	6.3	3.1	5.7	1008.2	0.00	0.0	207	2.97	214	0.3	0.02	0.5	0.083	0.000	21.7	41	7.8	20.4	7.91	 .0736	0.00	8.3	5.6	228	1	100.0	10
17/02/22	9:30	6.6	6.6	6.4	75	2.5	10.0	W	1.67	21.0	WSW	3.4	6.4	3.2	6.1	1008.6	0.00	0.0	225	3.23	234	0.5	0.04	0.5	0.081	0.000	21.8	41	7.9	20.6	7.90	 .0736	0.00	6.7	5.6	227	1	99.6	10
17/02/22	9:40	6.8	6.8	6.6	75	2.7	8.0	WNW	1.33	18.0	WSW	4.3	6.6	4.1	7.5	1008.9	0.00	0.0	241	3.45	250	0.5	0.04	0.6	0.080	0.000	21.8	41	8.0	20.7	7.90	 .0736	0.00	7.8	5.6	227	1	99.6	10
17/02/22	9:50	6.9	6.9	6.8	72	2.2	10.0	W	1.67	23.0	W	3.8	6.7	3.6	6.9	1009.1	0.00	0.0	258	3.70	269	0.6	0.04	0.6	0.079	0.000	22.0	41	8.1	20.9	7.89	 .0736	0.00	7.2	6.1	229	1	100.0	10
17/02/22	10:00	7.2	7.2	6.9	72	2.5	7.0	W	1.17	20.0	WNW	5.1	6.9	4.8	9.1	1009.2	0.00	0.0	284	4.07	309	0.7	0.05	0.7	0.077	0.000	22.2	41	8.3	21.2	7.87	 .0736	0.13	8.3	6.1	224	1	98.2	10
17/02/22	10:10	7.4	7.4	7.2	72	2.7	8.0	W	1.33	21.0	W	5.1	7.2	4.8	10.1	1009.4	0.20	0.0	344	4.93	367	0.7	0.05	0.8	0.076	0.000	22.3	41	8.4	21.4	7.86	 .0735	0.00	10.0	6.7	229	1	100.0	10
17/02/22	10:20	7.6	7.6	7.4	71	2.6	9.0	W	1.50	19.0	W	4.8	7.3	4.6	9.4	1009.7	0.00	0.0	336	4.82	362	0.7	0.05	0.8	0.075	0.000	22.4	41	8.5	21.6	7.85	 .0735	0.00	9.4	6.7	226	1	99.1	10
17/02/22	10:30	7.5	7.6	7.5	71	2.6	11.0	W	1.83	23.0	W	4.2	7.2	3.9	7.4	1009.7	0.00	0.0	285	4.09	387	0.8	0.06	0.8	0.075	0.000	22.6	40	8.3	21.7	7.70	 .0735	0.00	8.9	7.8	231	1	100.0	10
17/02/22	10:40	7.6	7.6	7.5	69	2.2	10.0	W	1.67	24.0	W	4.6	7.3	4.3	6.9	1009.9	0.00	0.0	220	3.15	341	0.8	0.06	0.8	0.075	0.000	22.6	40	8.3	21.7	7.70	 .0735	0.00	7.8	7.2	231	1	100.0	10
17/02/22	10:50	7.7	7.7	7.5	67	1.9	11.0	W	1.83	25.0	W	4.4	7.3	4.1	8.9	1010.0	0.00	0.0	363	5.20	480	0.9	0.06	1.0	0.074	0.000	22.6	40	8.3	21.7	7.70	 .0735	0.00	8.9	8.3	231	1	100.0	10
17/02/22	11:00	8.1	8.1	7.7	69	2.8	9.0	W	1.50	25.0	W	5.5	7.8	5.2	11.1	1010.1	0.00	0.0	405	5.81	492	1.0	0.07	1.0	0.071	0.000	22.6	40	8.3	21.8	7.70	 .0735	0.18	10.6	8.9	231	1	100.0	10
17/02/22	11:10	8.0	8.2	8.0	67	2.2	9.0	W	1.50	25.0	W	5.3	7.7	5.0	7.9	1010.2	0.00	0.0	233	3.34	327	0.9	0.06	1.0	0.072	0.000	22.7	40	8.4	21.9	7.69	 .0735	0.00	8.9	8.9	230	1	100.0	10
17/02/22	11:20	8.0	8.1	7.9	68	2.4	9.0	W	1.50	22.0	SW	5.3	7.7	5.0	8.6	1010.4	0.00	0.0	286	4.10	339	0.9	0.06	1.0	0.072	0.000	22.7	40	8.4	21.9	7.69	 .0735	0.00	9.4	9.4	234	1	100.0	10
17/02/22	11:30	8.5	8.5	8.1	68	2.9	6.0	W	1.00	19.0	SSW	6.9	8.2	6.6	12.7	1010.5	0.00	0.0	391	5.61	439	1.0	0.07	1.1	0.068	0.000	22.7	40	8.4	21.9	7.69	 .0735	0.00	11.7	11.1	231	1	100.0	10
17/02/22	11:40	8.6	8.6	8.5	68	3.0	9.0	W	1.50	22.0	SSW	6.0	8.2	5.7	10.5	1010.2	0.00	0.0	354	5.07	425	1.0	0.07	1.1	0.068	0.000	22.8	40	8.5	22.1	7.69	 .0735	0.00	10.0	10.6	233	1	100.0	10
17/02/22	11:50	8.7	8.7	8.6	68	3.1	7.0	WNW	1.17	20.0	WNW	6.9	8.4	6.6	12.8	1010.3	0.00	0.0	405	5.81	424	1.1	0.08	1.1	0.067	0.000	22.8	40	8.5	22.1	7.69	 .0735	0.00	11.7	11.1	231	1	100.0	10
17/02/22	12:00	8.8	8.8	8.7	70	3.6	9.0	W	1.50	21.0	W	6.3	8.5	6.0	11.4	1010.3	0.00	0.0	385	5.52	404	1.1	0.08	1.1	0.066	0.000	22.8	40	8.5	22.1	7.69	 .0735	0.20	11.7	11.1	233	1	100.0	10
17/02/22	12:10	9.0	9.1	8.8	68	3.4	8.0	W	1.33	23.0	W	6.8	8.7	6.5	12.2	1010.2	0.00	0.0	388	5.56	450	1.1	0.08	1.2	0.065	0.000	22.9	40	8.6	22.2	7.69	 .0734	0.00	10.6	11.1	233	1	100.0	10
17/02/22	12:20	8.9	9.1	8.9	69	3.6	11.0	W	1.83	25.0	W	5.9	8.7	5.6	9.1	1010.2	0.00	0.0	292	4.19	380	1.1	0.08	1.2	0.065	0.000	22.9	40	8.6	22.3	7.68	 .0734	0.00	11.1	11.7	234	1	100.0	10
17/02/22	12:30	9.0	9.0	8.9	70	3.8	9.0	W	1.50	21.0	WSW	6.5	8.7	6.2	9.3	1010.1	0.00	0.0	260	3.73	338	0.9	0.06	1.1	0.065	0.000	23.0	40	8.7	22.4	7.68	 .0734	0.00	10.6	11.7	232	1	100.0	10
17/02/22	12:40	9.2	9.2	8.9	68	3.6	7.0	W	1.17	18.0	W	7.4	8.9	7.2	10.4	1010.1	0.00	0.0	235	3.37	327	1.0	0.07	1.0	0.064	0.000	23.0	40	8.7	22.4	7.68	 .0734	0.00	10.6	11.7	233	1	100.0	10
17/02/22	12:50	9.4	9.4	9.2	69	4.0	8.0	W	1.33	17.0	WNW	7.3	9.2	7.1	14.1	1010.0	0.00	0.0	441	6.32	480	1.1	0.08	1.2	0.062	0.000	23.0	40	8.7	22.4	7.68	 .0734	0.00	11.7	13.3	231	1	100.0	10
17/02/22	13:00	9.7	9.7	9.4	67	3.8	7.0	SW	1.17	20.0	W	8.1	9.4	7.8	11.8	1010.0	0.00	0.0	284	4.07	584	0.9	0.06	1.1	0.060	0.000	23.1	40	8.7	22.4	7.68	 .0734	0.18	11.1	12.2	233	1	100.0	10
17/02/22	13:10	9.6	9.7	9.4	67	3.7	8.0	SSW	1.33	19.0	W	7.5	9.3	7.2	10.0	1009.8	0.20	0.0	230	3.30	258	0.9	0.06	1.0	0.061	0.000	23.1	39	8.3	22.4	7.58	 .0734	0.00	11.1	12.8	232	1	100.0	10
17/02/22	13:20	9.8	9.8	9.5	65	3.6	6.0	SSW	1.00	19.0	W	8.5	9.5	8.2	14.3	1009.9	0.00	0.0	367	5.26	446	1.1	0.08	1.1	0.059	0.000	23.1	39	8.4	22.5	7.58	 .0734	0.00	14.4	16.1	233	1	100.0	10
17/02/22	13:30	10.0	10.1	9.8	64	3.5	7.0	SW	1.17	16.0	WNW	8.4	9.7	8.1	12.6	1009.6	0.00	0.0	292	4.19	520	0.9	0.06	1.1	0.058	0.000	23.1	39	8.4	22.5	7.58	 .0733	0.00	11.7	13.3	235	1	100.0	10
17/02/22	13:40	10.0	10.0	9.9	67	4.1	6.0	SW	1.00	14.0	W	8.7	9.7	8.4	14.1	1009.5	0.00	0.0	335	4.80	497	1.0	0.07	1.0	0.058	0.000	23.2	39	8.4	22.6	7.58	 .0733	0.00	14.4	16.7	234	1	100.0	10
17/02/22	13:50	10.6	10.6	10.0	66	4.5	6.0	S	1.00	14.0	WNW	9.4	10.2	9.0	17.1	1009.5	0.00	0.0	432	6.19	462	0.9	0.06	1.0	0.054	0.000	23.2	39	8.5	22.6	7.57	 .0733	0.00	14.4	15.0	233	1	100.0	10
17/02/22	14:00	10.3	10.6	10.3	66	4.3	8.0	S	1.33	24.0	SSW	8.4	10.0	8.1	10.4	1009.5	0.00	0.0	187	2.68	434	0.7	0.05	0.9	0.056	0.000	23.2	38	8.1	22.5	7.40	 .0733	0.18	11.1	13.3	233	1	100.0	10
