		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Soil 	Soil 	Wind	Wind	ISS 	Arc.
16/01/22	15:10	8.3	8.5	8.3	86	6.1	6.0	WNW	1.00	13.0	WNW	6.7	8.3	6.7	4.9	1028.8	0.00	0.0	15	0.22	16	0.0	0.00	0.0	0.069	0.000	18.5	40	4.6	17.1	7.84	 .0761	0.00	7.8	7.2	233	1	100.0	10
16/01/22	15:20	8.1	8.3	8.1	87	6.1	4.0	NW	0.67	9.0	NW	7.2	8.2	7.2	5.3	1029.0	0.00	0.0	8	0.11	12	0.0	0.00	0.0	0.071	0.000	18.5	40	4.6	17.1	7.84	 .0761	0.00	7.2	7.2	232	1	100.0	10
16/01/22	15:30	7.9	8.2	7.9	88	6.1	6.0	WNW	1.00	10.0	W	6.3	8.0	6.3	4.5	1029.2	0.00	0.0	9	0.13	11	0.0	0.00	0.0	0.072	0.000	18.5	40	4.6	17.1	7.84	 .0761	0.00	7.2	7.2	231	1	100.0	10
16/01/22	15:40	7.8	7.9	7.8	89	6.1	6.0	NW	1.00	11.0	WNW	6.1	7.8	6.1	4.3	1029.4	0.00	0.0	11	0.16	12	0.0	0.00	0.0	0.073	0.000	18.5	40	4.6	17.1	7.84	 .0762	0.00	7.2	6.7	229	1	100.0	10
16/01/22	15:50	7.7	7.8	7.7	89	6.0	5.0	NW	0.83	11.0	NW	6.3	7.7	6.3	4.4	1029.6	0.00	0.0	6	0.09	9	0.0	0.00	0.0	0.074	0.000	18.4	40	4.6	17.0	7.85	 .0762	0.00	7.2	6.7	235	1	100.0	10
16/01/22	16:00	7.6	7.7	7.6	90	6.1	9.0	NW	1.50	19.0	WNW	4.9	7.7	4.9	3.2	1029.9	0.00	0.0	7	0.10	7	0.0	0.00	0.0	0.074	0.000	18.4	40	4.5	16.9	7.85	 .0762	0.03	7.2	6.7	233	1	100.0	10
16/01/22	16:10	7.5	7.6	7.5	90	6.0	9.0	NW	1.50	19.0	WNW	4.8	7.6	4.8	3.1	1030.1	0.00	0.0	6	0.09	7	0.0	0.00	0.0	0.075	0.000	18.4	40	4.5	16.9	7.85	 .0762	0.00	6.7	6.7	234	1	100.0	10
16/01/22	16:20	7.4	7.5	7.3	91	6.0	8.0	WNW	1.33	15.0	WNW	5.0	7.4	5.1	3.2	1030.4	0.00	0.0	2	0.03	5	0.0	0.00	0.0	0.076	0.000	18.3	40	4.5	16.9	7.85	 .0763	0.00	6.7	6.7	234	1	100.0	10
16/01/22	16:30	7.3	7.4	7.3	91	5.9	8.0	WNW	1.33	13.0	NW	4.8	7.3	4.9	3.1	1030.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.077	0.000	18.3	40	4.5	16.9	7.85	 .0763	0.00	6.7	6.7	231	1	100.0	10
16/01/22	16:40	7.2	7.3	7.1	92	6.0	7.0	NW	1.17	13.0	NW	5.1	7.2	5.1	3.2	1030.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.078	0.000	18.3	40	4.5	16.9	7.85	 .0763	0.00	6.7	6.1	233	1	100.0	10
16/01/22	16:50	7.1	7.2	7.1	92	5.8	8.0	NW	1.33	16.0	WNW	4.6	7.1	4.6	2.8	1030.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.078	0.000	18.3	40	4.4	16.8	7.85	 .0763	0.00	6.7	6.1	232	1	100.0	10
16/01/22	17:00	7.0	7.1	7.0	92	5.8	7.0	NW	1.17	14.0	NW	4.8	7.1	4.9	2.9	1030.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.079	0.000	18.3	40	4.4	16.8	7.85	 .0763	0.00	6.7	6.1	233	1	100.0	10
16/01/22	17:10	7.0	7.0	7.0	92	5.8	7.0	WNW	1.17	12.0	WNW	4.8	7.1	4.9	2.9	1031.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.079	0.000	18.2	40	4.4	16.8	7.85	 .0764	0.00	6.7	6.1	232	1	100.0	10
16/01/22	17:20	6.9	7.0	6.9	91	5.6	6.0	NW	1.00	10.0	WNW	5.1	7.0	5.1	3.2	1031.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.079	0.000	18.2	40	4.4	16.8	7.85	 .0764	0.00	6.1	6.1	233	1	100.0	10
16/01/22	17:30	6.9	6.9	6.9	91	5.5	7.0	WNW	1.17	12.0	W	4.7	6.9	4.8	2.8	1031.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.079	0.000	18.2	40	4.4	16.8	7.85	 .0764	0.00	6.1	6.1	233	1	100.0	10
16/01/22	17:40	6.9	6.9	6.8	91	5.5	8.0	NW	1.33	16.0	NW	4.4	6.9	4.4	2.6	1031.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.079	0.000	18.2	40	4.4	16.8	7.85	 .0764	0.00	6.1	6.1	231	1	100.0	10
16/01/22	17:50	6.8	6.9	6.8	91	5.5	8.0	WNW	1.33	14.0	WNW	4.3	6.9	4.4	2.5	1031.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.080	0.000	18.2	40	4.3	16.7	7.85	 .0764	0.00	6.1	6.1	234	1	100.0	10
16/01/22	18:00	6.8	6.8	6.7	90	5.3	9.0	NW	1.50	17.0	WNW	3.9	6.8	3.9	2.1	1031.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.080	0.000	18.2	40	4.4	16.8	7.85	 .0764	0.00	6.7	6.1	232	1	100.0	10
16/01/22	18:10	6.8	6.8	6.7	89	5.1	8.0	NW	1.33	16.0	NW	4.2	6.8	4.3	2.4	1032.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.080	0.000	18.2	40	4.3	16.7	7.85	 .0765	0.00	6.1	6.1	234	1	100.0	10
16/01/22	18:20	6.7	6.8	6.7	88	4.9	8.0	WNW	1.33	16.0	NW	4.2	6.7	4.2	2.3	1032.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.081	0.000	18.2	41	4.7	16.8	7.96	 .0765	0.00	6.1	6.1	232	1	100.0	10
16/01/22	18:30	6.5	6.8	6.5	85	4.2	9.0	WNW	1.50	16.0	NW	3.6	6.4	3.5	1.6	1032.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.082	0.000	18.2	41	4.7	16.8	7.96	 .0765	0.00	6.1	5.6	231	1	100.0	10
16/01/22	18:40	6.4	6.5	6.3	83	3.7	8.0	WNW	1.33	12.0	NW	3.8	6.3	3.7	1.7	1032.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.083	0.000	18.1	41	4.6	16.7	7.96	 .0765	0.00	5.6	5.6	234	1	100.0	10
16/01/22	18:50	6.3	6.4	6.2	83	3.6	7.0	NW	1.17	12.0	NW	4.0	6.2	3.9	1.8	1032.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.084	0.000	18.1	41	4.6	16.7	7.96	 .0765	0.00	5.0	5.0	234	1	100.0	10
16/01/22	19:00	5.9	6.3	5.9	83	3.3	7.0	NW	1.17	13.0	WNW	3.6	5.8	3.4	1.4	1032.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.086	0.000	18.1	41	4.6	16.7	7.96	 .0765	0.03	4.4	4.4	234	1	100.0	10
16/01/22	19:10	5.7	6.0	5.6	82	2.8	8.0	NW	1.33	14.0	WNW	2.9	5.5	2.7	0.7	1033.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.088	0.000	18.1	41	4.6	16.6	7.96	 .0765	0.00	4.4	4.4	233	1	100.0	10
16/01/22	19:20	5.5	5.7	5.4	82	2.7	7.0	NW	1.17	13.0	NW	3.0	5.3	2.8	0.8	1033.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.089	0.000	18.1	41	4.6	16.6	7.96	 .0766	0.00	4.4	3.9	230	1	100.0	10
16/01/22	19:30	5.2	5.4	5.2	82	2.4	7.0	WNW	1.17	14.0	NW	2.7	5.1	2.5	0.4	1033.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.091	0.000	18.1	41	4.6	16.6	7.96	 .0766	0.00	3.9	3.9	231	1	100.0	10
16/01/22	19:40	5.0	5.2	5.0	82	2.2	6.0	WNW	1.00	11.0	W	2.7	4.8	2.6	0.4	1033.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.093	0.000	18.0	40	4.2	16.5	7.85	 .0766	0.00	3.9	3.3	233	1	100.0	10
16/01/22	19:50	4.9	5.0	4.9	82	2.1	6.0	WNW	1.00	10.0	WNW	2.6	4.7	2.4	0.3	1033.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.093	0.000	18.0	41	4.5	16.6	7.96	 .0766	0.00	3.9	3.3	232	1	100.0	10
16/01/22	20:00	4.8	4.9	4.8	82	2.0	5.0	WNW	0.83	10.0	NW	2.9	4.6	2.7	0.6	1033.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.094	0.000	17.9	41	4.4	16.4	7.97	 .0766	0.03	3.3	3.3	232	1	100.0	10
16/01/22	20:10	4.6	4.8	4.6	82	1.7	5.0	WNW	0.83	10.0	NW	2.6	4.4	2.4	0.3	1033.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.096	0.000	17.9	41	4.4	16.4	7.97	 .0767	0.00	3.3	2.8	232	1	100.0	10
16/01/22	20:20	4.4	4.6	4.4	83	1.8	5.0	WNW	0.83	9.0	NW	2.4	4.3	2.3	0.2	1033.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.097	0.000	17.9	41	4.4	16.4	7.97	 .0767	0.00	3.3	2.8	230	1	100.0	10
16/01/22	20:30	4.3	4.4	4.3	83	1.7	4.0	WNW	0.67	8.0	WNW	2.8	4.2	2.7	0.6	1033.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.097	0.000	17.9	41	4.4	16.4	7.97	 .0767	0.00	2.8	2.8	232	1	100.0	10
16/01/22	20:40	4.2	4.3	4.2	84	1.7	4.0	WNW	0.67	7.0	NW	2.6	4.1	2.5	0.4	1034.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.098	0.000	17.9	41	4.4	16.4	7.97	 .0767	0.00	2.8	2.2	233	1	100.0	10
16/01/22	20:50	4.1	4.2	4.1	84	1.6	4.0	WNW	0.67	7.0	WNW	2.6	4.0	2.4	0.3	1033.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.099	0.000	17.8	41	4.4	16.4	7.97	 .0767	0.00	2.8	2.2	233	1	100.0	10
16/01/22	21:00	4.1	4.1	4.1	85	1.8	4.0	WNW	0.67	8.0	NW	2.5	3.9	2.4	0.3	1034.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.099	0.000	17.8	41	4.4	16.4	7.97	 .0767	0.03	2.8	2.2	234	1	100.0	10
16/01/22	21:10	4.0	4.1	4.0	84	1.5	3.0	WNW	0.50	6.0	NW	3.1	3.9	2.9	0.8	1034.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.100	0.000	17.8	41	4.4	16.4	7.97	 .0767	0.00	2.2	2.2	233	1	100.0	10
16/01/22	21:20	3.9	4.0	3.9	85	1.7	3.0	WNW	0.50	5.0	WNW	2.9	3.8	2.8	0.7	1034.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.100	0.000	17.8	41	4.4	16.4	7.97	 .0767	0.00	2.8	2.2	235	1	100.0	10
16/01/22	21:30	3.9	4.0	3.9	85	1.7	3.0	WNW	0.50	6.0	WNW	2.9	3.8	2.8	0.7	1034.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.100	0.000	17.8	41	4.4	16.4	7.97	 .0767	0.00	2.8	1.7	231	1	100.0	10
16/01/22	21:40	3.8	3.9	3.8	85	1.5	3.0	WNW	0.50	5.0	WNW	2.8	3.7	2.7	0.6	1034.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.101	0.000	17.8	41	4.4	16.4	7.97	 .0767	0.00	2.2	1.7	232	1	100.0	10
16/01/22	21:50	3.7	3.8	3.6	85	1.4	3.0	WNW	0.50	6.0	WNW	2.7	3.6	2.6	0.4	1034.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.102	0.000	17.8	41	4.3	16.3	7.97	 .0767	0.00	2.2	1.7	232	1	100.0	10
16/01/22	22:00	3.5	3.7	3.5	86	1.4	3.0	NW	0.50	6.0	WNW	2.4	3.4	2.3	0.2	1034.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.103	0.000	17.8	41	4.3	16.3	7.97	 .0767	0.03	2.2	1.7	232	1	100.0	10
16/01/22	22:10	3.4	3.5	3.4	86	1.3	4.0	WNW	0.67	8.0	WNW	1.8	3.3	1.7	-0.5	1034.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.103	0.000	17.7	41	4.3	16.3	7.97	 .0768	0.00	2.2	1.7	234	1	100.0	10
16/01/22	22:20	3.2	3.4	3.2	86	1.1	4.0	WNW	0.67	7.0	WNW	1.6	3.1	1.4	-0.7	1034.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	17.7	41	4.2	16.2	7.97	 .0768	0.00	2.2	1.7	233	1	100.0	10
16/01/22	22:30	3.2	3.3	3.1	87	1.2	5.0	NW	0.83	9.0	NW	1.0	3.1	0.9	-1.3	1034.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	17.7	41	4.3	16.3	7.97	 .0768	0.00	2.2	1.7	230	1	100.0	10
16/01/22	22:40	3.1	3.2	3.1	87	1.1	6.0	WNW	1.00	9.0	NW	0.4	2.9	0.3	-1.8	1034.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.106	0.000	17.8	41	4.3	16.3	7.97	 .0768	0.00	2.2	1.7	234	1	100.0	10
16/01/22	22:50	3.2	3.2	3.1	87	1.3	5.0	NW	0.83	9.0	NW	1.1	3.1	0.9	-1.2	1034.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	17.7	41	4.2	16.2	7.97	 .0768	0.00	2.2	1.7	231	1	100.0	10
16/01/22	23:00	3.3	3.3	3.2	87	1.3	4.0	WNW	0.67	7.0	WNW	1.6	3.2	1.5	-0.7	1034.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	17.7	41	4.2	16.2	7.97	 .0768	0.00	2.2	1.1	233	1	100.0	10
16/01/22	23:10	3.3	3.3	3.2	87	1.3	5.0	W	0.83	9.0	W	1.1	3.2	1.0	-1.2	1034.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.105	0.000	17.7	41	4.2	16.2	7.97	 .0768	0.00	1.7	1.1	234	1	100.0	10
16/01/22	23:20	3.1	3.3	3.1	87	1.1	4.0	WNW	0.67	8.0	W	1.3	2.9	1.2	-0.9	1034.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.106	0.000	17.7	41	4.2	16.2	7.97	 .0768	0.00	1.7	1.1	233	1	100.0	10
16/01/22	23:30	3.0	3.1	3.0	88	1.2	3.0	WNW	0.50	8.0	WNW	1.9	2.9	1.8	-0.3	1034.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.106	0.000	17.6	41	4.2	16.2	7.98	 .0768	0.00	1.7	1.1	233	1	100.0	10
16/01/22	23:40	3.0	3.0	2.9	89	1.4	4.0	WNW	0.67	7.0	W	1.3	2.9	1.2	-0.9	1034.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.106	0.000	17.6	41	4.2	16.2	7.98	 .0768	0.00	1.7	1.1	233	1	100.0	10
16/01/22	23:50	3.1	3.1	3.0	89	1.4	3.0	W	0.50	9.0	WNW	1.9	3.0	1.9	-0.3	1034.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.106	0.000	17.6	41	4.1	16.1	7.98	 .0768	0.00	1.7	1.1	233	1	100.0	10
17/01/22	00:00	3.1	3.1	3.0	89	1.4	4.0	W	0.67	10.0	W	1.3	3.0	1.3	-0.9	1034.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.106	0.000	17.6	41	4.1	16.1	7.98	 .0768	0.00	1.7	1.1	233	1	100.0	10
17/01/22	0:10	3.0	3.1	3.0	89	1.4	3.0	WSW	0.50	10.0	W	1.9	2.9	1.8	-0.3	1035.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.106	0.000	17.5	41	4.1	16.1	7.98	 .0769	0.00	1.7	1.1	232	1	100.0	10
17/01/22	0:20	2.9	3.0	2.9	89	1.3	4.0	WSW	0.67	9.0	WNW	1.2	2.9	1.2	-1.0	1035.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.107	0.000	17.5	41	4.1	16.1	7.98	 .0769	0.00	1.7	1.1	232	1	100.0	10
17/01/22	0:30	2.7	2.9	2.7	89	1.1	3.0	WSW	0.50	8.0	WNW	1.6	2.7	1.6	-0.6	1035.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.108	0.000	17.4	41	4.0	16.0	7.98	 .0769	0.00	1.1	0.6	232	1	100.0	10
17/01/22	0:40	2.5	2.7	2.5	89	0.9	2.0	WSW	0.33	8.0	W	2.2	2.4	2.1	-0.1	1035.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.110	0.000	17.4	41	4.0	16.0	7.98	 .0769	0.00	0.6	0.6	235	1	100.0	10
17/01/22	0:50	2.6	2.6	2.4	90	1.1	5.0	W	0.83	10.0	NW	0.3	2.6	0.3	-1.9	1035.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.109	0.000	17.4	41	4.0	15.9	7.98	 .0769	0.00	1.1	0.6	234	1	100.0	10
17/01/22	1:00	2.7	2.7	2.6	89	1.1	5.0	W	0.83	11.0	W	0.4	2.7	0.4	-1.8	1035.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.108	0.000	17.4	41	4.0	16.0	7.98	 .0769	0.00	1.7	0.6	229	1	100.0	10
17/01/22	1:10	2.7	2.8	2.7	89	1.1	4.0	WNW	0.67	11.0	WNW	0.9	2.7	0.9	-1.3	1035.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.108	0.000	17.4	41	4.0	16.0	7.98	 .0769	0.00	1.7	0.6	231	1	100.0	10
17/01/22	1:20	2.6	2.8	2.6	89	1.0	3.0	WNW	0.50	7.0	NW	1.4	2.6	1.4	-0.8	1035.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.109	0.000	17.4	41	4.0	15.9	7.98	 .0769	0.00	1.1	0.6	233	1	100.0	10
17/01/22	1:30	2.7	2.7	2.6	89	1.0	3.0	W	0.50	9.0	WNW	1.5	2.6	1.4	-0.7	1035.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.109	0.000	17.3	41	3.9	15.9	7.99	 .0769	0.00	1.1	0.6	230	1	100.0	10
17/01/22	1:40	2.7	2.8	2.7	89	1.1	3.0	W	0.50	7.0	WNW	1.6	2.7	1.6	-0.6	1035.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.108	0.000	17.3	41	3.9	15.9	7.99	 .0769	0.00	1.1	0.6	232	1	100.0	10
17/01/22	1:50	2.7	2.8	2.7	89	1.1	3.0	W	0.50	8.0	WSW	1.6	2.7	1.6	-0.6	1035.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.108	0.000	17.4	41	4.0	15.9	7.98	 .0769	0.00	1.1	0.6	234	1	100.0	10
17/01/22	2:00	2.7	2.7	2.7	89	1.0	4.0	W	0.67	8.0	WSW	0.9	2.6	0.8	-1.3	1035.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.109	0.000	17.3	41	3.9	15.9	7.99	 .0770	0.00	1.1	0.6	234	1	100.0	10
17/01/22	2:10	2.6	2.7	2.6	89	1.0	3.0	WNW	0.50	7.0	WNW	1.4	2.6	1.4	-0.8	1035.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.109	0.000	17.3	41	3.9	15.9	7.99	 .0770	0.00	1.1	0.0	231	1	100.0	10
17/01/22	2:20	2.6	2.6	2.5	90	1.1	4.0	W	0.67	8.0	WNW	0.8	2.5	0.7	-1.4	1035.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.110	0.000	17.3	41	3.9	15.9	7.99	 .0770	0.00	1.1	0.6	233	1	100.0	10
17/01/22	2:30	2.6	2.6	2.5	90	1.1	5.0	WNW	0.83	10.0	NW	0.3	2.5	0.2	-1.9	1035.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.110	0.000	17.3	41	3.9	15.9	7.99	 .0770	0.00	1.7	0.6	232	1	100.0	10
17/01/22	2:40	2.5	2.6	2.5	89	0.9	5.0	WNW	0.83	8.0	NW	0.2	2.4	0.2	-2.0	1036.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.110	0.000	17.3	41	3.9	15.9	7.99	 .0770	0.00	1.1	0.6	232	1	100.0	10
17/01/22	2:50	2.5	2.5	2.4	90	1.0	4.0	WNW	0.67	8.0	WNW	0.7	2.4	0.7	-1.5	1035.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.110	0.000	17.3	41	3.9	15.9	7.99	 .0770	0.00	1.1	0.6	232	1	100.0	10
17/01/22	3:00	2.5	2.6	2.5	90	1.0	5.0	W	0.83	9.0	W	0.2	2.4	0.2	-2.0	1035.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.110	0.000	17.3	41	3.9	15.8	7.99	 .0770	0.00	1.7	0.6	233	1	100.0	10
17/01/22	3:10	2.4	2.5	2.4	90	1.0	5.0	W	0.83	8.0	WNW	0.1	2.4	0.1	-2.1	1035.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.110	0.000	17.3	41	3.9	15.9	7.99	 .0770	0.00	1.1	0.6	234	1	100.0	10
17/01/22	3:20	2.3	2.4	2.3	90	0.9	4.0	WNW	0.67	8.0	WNW	0.5	2.3	0.4	-1.7	1035.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.111	0.000	17.3	41	3.9	15.8	7.99	 .0770	0.00	1.1	0.6	233	1	100.0	10
17/01/22	3:30	2.2	2.3	2.2	90	0.8	4.0	W	0.67	9.0	W	0.4	2.2	0.3	-1.8	1035.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.112	0.000	17.2	41	3.8	15.8	7.99	 .0770	0.00	1.1	0.0	234	1	100.0	10
17/01/22	3:40	2.2	2.2	2.2	90	0.7	4.0	W	0.67	10.0	W	0.3	2.1	0.3	-1.9	1036.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.112	0.000	17.3	41	3.9	15.8	7.99	 .0770	0.00	1.1	0.0	232	1	100.0	10
17/01/22	3:50	2.1	2.2	2.1	90	0.6	3.0	W	0.50	9.0	NW	0.9	2.1	0.8	-1.3	1036.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.113	0.000	17.3	41	3.9	15.8	7.99	 .0770	0.00	0.6	0.0	232	1	100.0	10
17/01/22	4:00	2.0	2.1	1.9	90	0.5	3.0	W	0.50	7.0	WNW	0.8	1.9	0.7	-1.4	1036.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.113	0.000	17.3	41	3.9	15.9	7.99	 .0770	0.00	0.6	0.0	234	1	100.0	10
17/01/22	4:10	1.9	2.0	1.9	91	0.6	4.0	W	0.67	8.0	W	0.0	1.8	-0.1	-2.2	1036.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.114	0.000	17.4	41	4.0	16.0	7.98	 .0770	0.00	0.6	0.0	233	1	100.0	10
17/01/22	4:20	1.8	1.9	1.8	91	0.5	3.0	WSW	0.50	6.0	WSW	0.6	1.8	0.5	-1.7	1036.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.115	0.000	17.6	41	4.1	16.1	7.98	 .0769	0.00	0.0	0.0	234	1	100.0	10
17/01/22	4:30	1.8	1.9	1.7	91	0.5	2.0	W	0.33	5.0	SW	1.4	1.7	1.3	-0.8	1036.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.115	0.000	17.8	41	4.3	16.3	7.97	 .0769	0.00	0.0	-0.6	232	1	100.0	10
17/01/22	4:40	1.8	1.8	1.7	92	0.6	3.0	W	0.50	7.0	SW	0.5	1.7	0.4	-1.7	1036.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.115	0.000	17.9	41	4.4	16.4	7.97	 .0769	0.00	0.6	0.0	234	1	100.0	10
17/01/22	4:50	2.0	2.0	1.8	92	0.8	4.0	W	0.67	8.0	W	0.1	1.9	0.1	-2.1	1036.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.113	0.000	18.1	41	4.6	16.6	7.96	 .0768	0.00	0.6	0.0	233	1	100.0	10
17/01/22	5:00	2.1	2.1	2.0	92	0.9	4.0	W	0.67	10.0	W	0.2	2.0	0.2	-2.0	1036.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.113	0.000	18.2	41	4.7	16.8	7.96	 .0768	0.00	1.1	0.0	233	1	100.0	10
17/01/22	5:10	2.2	2.2	2.1	92	1.0	4.0	WNW	0.67	8.0	W	0.3	2.1	0.3	-1.9	1036.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.112	0.000	18.3	41	4.8	16.9	7.95	 .0767	0.00	1.1	0.0	233	1	100.0	10
17/01/22	5:20	2.3	2.3	2.2	92	1.1	4.0	W	0.67	8.0	WSW	0.4	2.2	0.4	-1.8	1036.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.111	0.000	18.4	40	4.5	16.9	7.85	 .0767	0.00	1.1	0.0	234	1	100.0	10
17/01/22	5:30	2.3	2.3	2.2	92	1.1	4.0	W	0.67	9.0	W	0.4	2.2	0.4	-1.8	1036.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.111	0.000	18.5	40	4.6	17.1	7.84	 .0767	0.00	1.1	0.0	231	1	100.0	10
17/01/22	5:40	2.2	2.3	2.2	92	1.1	4.0	W	0.67	8.0	SW	0.4	2.2	0.3	-1.8	1036.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.112	0.000	18.6	40	4.7	17.2	7.84	 .0767	0.00	1.1	0.0	233	1	100.0	10
17/01/22	5:50	2.3	2.3	2.2	92	1.1	4.0	WNW	0.67	8.0	WNW	0.4	2.2	0.4	-1.8	1036.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.111	0.000	18.7	40	4.8	17.2	7.84	 .0766	0.00	1.1	0.0	234	1	100.0	10
17/01/22	6:00	2.2	2.3	2.2	92	1.1	5.0	WNW	0.83	8.0	WSW	-0.1	2.2	-0.2	-2.3	1036.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.112	0.000	18.7	40	4.8	17.3	7.84	 .0766	0.00	1.1	0.0	234	1	100.0	10
17/01/22	6:10	2.1	2.2	2.1	92	0.9	3.0	W	0.50	6.0	W	0.9	2.1	0.8	-1.3	1036.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.113	0.000	18.8	40	4.9	17.4	7.83	 .0766	0.00	0.6	-0.6	233	1	100.0	10
17/01/22	6:20	2.0	2.1	2.0	92	0.8	3.0	W	0.50	6.0	W	0.8	1.9	0.7	-1.4	1036.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.113	0.000	18.9	40	5.0	17.4	7.83	 .0766	0.00	0.6	-0.6	233	1	100.0	10
